subject_id,year_in_study,record_date,state,travel_length_weeks,travel_start_month,regular_work_visits,work_visit_hours,work_visit_days,type,travel_mode,travel_mode_other,country,region_name
grls0OGJIE22,3,2017-01,KS,1.0,December,0,0,0,kennel,Car,,US,Midwest
grls0OGJIE22,3,2017-01,KS,2.0,July,0,0,0,kennel,Car,,US,Midwest
grls0OGJIE22,3,2017-01,KS,1.0,February,0,0,0,kennel,Car,,US,Midwest
grls0OGJIE22,3,2017-01,KS,1.0,March,0,0,0,kennel,Car,,US,Midwest
grls0OGJIE22,3,2017-01,KS,1.0,April,0,0,0,kennel,Car,,US,Midwest
grls0OGJIE22,3,2017-01,KS,1.0,June,0,0,0,kennel,Car,,US,Midwest
grls0OGJIE22,3,2017-01,KS,1.0,December,0,0,0,kennel,Car,,US,Midwest
grls0OGJIE22,3,2017-01,KS,2.0,July,0,0,0,kennel,Car,,US,Midwest
grls0OGJIE22,3,2017-01,KS,1.0,February,0,0,0,kennel,Car,,US,Midwest
grls0OGJIE22,3,2017-01,KS,1.0,March,0,0,0,kennel,Car,,US,Midwest
grls0OGJIE22,3,2017-01,KS,1.0,April,0,0,0,kennel,Car,,US,Midwest
grls0OGJIE22,3,2017-01,KS,1.0,June,0,0,0,kennel,Car,,US,Midwest
grls0OGJIE22,4,2017-12,KS,0,,1,3.0,2.0,kennel,Unknown,,US,Midwest
grls0OGJIE22,4,2017-12,KS,1.0,July,1,3.0,2.0,kennel,Car,,US,Midwest
grls0OGJIE22,4,2017-12,KS,0,,1,3.0,2.0,work,Unknown,,US,Midwest
grls0OGJIE22,4,2017-12,KS,1.0,July,1,3.0,2.0,work,Car,,US,Midwest
grls0OGJIE22,5,2019-01,KS,2.0,March,1,10.0,1.0,other,Car,,US,Midwest
grls0OGJIE22,5,2019-01,KS,2.0,March,1,10.0,1.0,other,Car,,US,Midwest
grls0OGJIE22,5,2019-01,KS,2.0,March,1,10.0,1.0,kennel,Car,,US,Midwest
grls0OGJIE22,5,2019-01,KS,2.0,March,1,10.0,1.0,kennel,Car,,US,Midwest
grls0OGJIE22,5,2019-01,KS,2.0,March,1,10.0,1.0,work,Car,,US,Midwest
grls0OGJIE22,5,2019-01,KS,2.0,March,1,10.0,1.0,work,Car,,US,Midwest
grls0OGJIE22,6,2020-01,KS,2.0,August,1,10.0,4.0,other,Car,,US,Midwest
grls0OGJIE22,6,2020-01,KS,2.0,August,1,10.0,4.0,other,Car,,US,Midwest
grls0OGJIE22,6,2020-01,KS,2.0,August,1,10.0,4.0,kennel,Car,,US,Midwest
grls0OGJIE22,6,2020-01,KS,2.0,August,1,10.0,4.0,kennel,Car,,US,Midwest
grls0OGJIE22,6,2020-01,KS,2.0,August,1,10.0,4.0,work,Car,,US,Midwest
grls0OGJIE22,6,2020-01,KS,2.0,August,1,10.0,4.0,work,Car,,US,Midwest
grls0OGJIE22,7,2021-02,KS,0,,1,9,5,work,Unknown,,,
grls0PXYZ6BB,3,2017-04,FL,0,,0,0,0,kennel,Unknown,,US,South
grls0PXYZ6BB,3,2017-04,FL,1.0,May,0,0,0,kennel,Car,,US,South
grls0PXYZ6BB,4,2018-04,GA,0,,0,0,0,kennel,Unknown,,US,South
grls0PXYZ6BB,4,2018-04,GA,1.0,January,0,0,0,kennel,Car,,US,South
grls0PXYZ6BB,5,2019-04,MI,0,,0,0,0,kennel,Unknown,,US,Midwest
grls0PXYZ6BB,5,2019-04,MI,1.0,September,0,0,0,kennel,Car,,US,Midwest
grls0PXYZ6BB,6,2020-04,MI,0,,0,0,0,kennel,Unknown,,US,Midwest
grls0PXYZ6BB,6,2020-04,MI,1.0,October,0,0,0,kennel,Car,,US,Midwest
grls0PXYZ6BB,7,2021-04,MI,1,July,0,0,0,,Unknown,,,
grls0QDSCTT,1,2015-01,LA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,South
grls0QDSCTT,1,2015-01,LA,1.0,January,0,0,0,other (possibly kennel),Unknown,,US,South
grls0QDSCTT,1,2015-01,LA,1.0,December,0,0,0,other (possibly kennel),Unknown,,US,South
grls0QDSCTT,1,2015-01,LA,1.0,July,0,0,0,other (possibly kennel),Unknown,,US,South
grls0QDSCTT,1,2015-01,NC,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,South
grls0QDSCTT,1,2015-01,NC,1.0,January,0,0,0,other (possibly kennel),Unknown,,US,South
grls0QDSCTT,1,2015-01,NC,1.0,December,0,0,0,other (possibly kennel),Unknown,,US,South
grls0QDSCTT,1,2015-01,NC,1.0,July,0,0,0,other (possibly kennel),Unknown,,US,South
grls0QDSCTT,1,2015-01,FL,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,South
grls0QDSCTT,1,2015-01,FL,1.0,January,0,0,0,other (possibly kennel),Unknown,,US,South
grls0QDSCTT,1,2015-01,FL,1.0,December,0,0,0,other (possibly kennel),Unknown,,US,South
grls0QDSCTT,1,2015-01,FL,1.0,July,0,0,0,other (possibly kennel),Unknown,,US,South
grls0QDSCTT,1,2015-01,GA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,South
grls0QDSCTT,1,2015-01,GA,1.0,January,0,0,0,other (possibly kennel),Unknown,,US,South
grls0QDSCTT,1,2015-01,GA,1.0,December,0,0,0,other (possibly kennel),Unknown,,US,South
grls0QDSCTT,1,2015-01,GA,1.0,July,0,0,0,other (possibly kennel),Unknown,,US,South
grls0QDSCTT,3,2017-02,MS,0,,0,0,0,kennel,Unknown,,US,South
grls0QDSCTT,3,2017-02,MS,1.0,September,0,0,0,kennel,Car,,US,South
grls0QDSCTT,4,2018-03,MS,0,,0,0,0,kennel,Unknown,,US,South
grls0QDSCTT,4,2018-03,MS,1.0,September,0,0,0,kennel,Car,,US,South
grls0QDSCTT,4,2018-03,MS,1.0,November,0,0,0,kennel,Car,,US,South
grls0QDSCTT,4,2018-03,MS,0,,0,0,0,kennel,Unknown,,US,South
grls0QDSCTT,4,2018-03,MS,1.0,September,0,0,0,kennel,Car,,US,South
grls0QDSCTT,4,2018-03,MS,1.0,November,0,0,0,kennel,Car,,US,South
grls0QDSCTT,5,2019-04,MS,0,,0,0,0,kennel,Unknown,,US,South
grls0QDSCTT,5,2019-04,MS,1.0,May,0,0,0,kennel,Car,,US,South
grls0QDSCTT,5,2019-04,MS,2.0,September,0,0,0,kennel,Car,,US,South
grls0QDSCTT,5,2019-04,MS,1.0,December,0,0,0,kennel,Car,,US,South
grls0QDSCTT,5,2019-04,MS,0,,0,0,0,kennel,Unknown,,US,South
grls0QDSCTT,5,2019-04,MS,1.0,May,0,0,0,kennel,Car,,US,South
grls0QDSCTT,5,2019-04,MS,2.0,September,0,0,0,kennel,Car,,US,South
grls0QDSCTT,5,2019-04,MS,1.0,December,0,0,0,kennel,Car,,US,South
grls0QDSCTT,5,2019-04,FL,0,,0,0,0,kennel,Unknown,,US,South
grls0QDSCTT,5,2019-04,FL,1.0,May,0,0,0,kennel,Car,,US,South
grls0QDSCTT,5,2019-04,FL,2.0,September,0,0,0,kennel,Car,,US,South
grls0QDSCTT,5,2019-04,FL,1.0,December,0,0,0,kennel,Car,,US,South
grls0R37Y2WW,0,2013-10,IA,3.0,April,0,0,0,other (possibly kennel),Unknown,,US,Midwest
grls0R37Y2WW,0,2013-10,IA,6.0,May,0,0,0,other (possibly kennel),Unknown,,US,Midwest
grls0R37Y2WW,0,2013-10,IA,3.0,April,0,0,0,other (possibly kennel),Unknown,,US,Midwest
grls0R37Y2WW,0,2013-10,IA,6.0,May,0,0,0,other (possibly kennel),Unknown,,US,Midwest
grls0RIBHKKK,0,2014-04,CO,4.0,October,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grls0RIBHKKK,0,2014-04,CO,12.0,November,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grls0RIBHKKK,0,2014-04,CO,4.0,October,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grls0RIBHKKK,0,2014-04,CO,12.0,November,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grls0RIBHKKK,2,2017-02,CO,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grls0RIBHKKK,5,2020-03,CO,2.0,January,0,0,0,other,Car,,US,Mountain
grls0RIBHKKK,5,2020-03,CO,0,,0,0,0,other,Unknown,,US,Mountain
grls0RIBHKKK,6,2021-01,CO,1,December,0,0,0,other,Car,,,
grls0SITE9YY,1,2015-01,VA,2.0,June,0,0,0,other (possibly kennel),Unknown,,US,South
grls0SITE9YY,2,2015-12,MA,2.0,June,0,0,0,other (possibly kennel),Unknown,,US,Northeast
grls0SITE9YY,3,2016-12,VA,0,,0,0,0,kennel,Unknown,,US,South
grls0SITE9YY,3,2016-12,VA,1.0,February,0,0,0,kennel,Car,,US,South
grls0SITE9YY,3,2016-12,VA,1.0,May,0,0,0,kennel,Car,,US,South
grls0SITE9YY,3,2016-12,VA,1.0,September,0,0,0,kennel,Car,,US,South
grls0SITE9YY,3,2016-12,VA,1.0,December,0,0,0,kennel,Car,,US,South
grls0SITE9YY,3,2016-12,VA,0,,0,0,0,kennel,Unknown,,US,South
grls0SITE9YY,3,2016-12,VA,1.0,February,0,0,0,kennel,Car,,US,South
grls0SITE9YY,3,2016-12,VA,1.0,May,0,0,0,kennel,Car,,US,South
grls0SITE9YY,3,2016-12,VA,1.0,September,0,0,0,kennel,Car,,US,South
grls0SITE9YY,3,2016-12,VA,1.0,December,0,0,0,kennel,Car,,US,South
grls0SITE9YY,3,2016-12,VA,0,,0,0,0,kennel,Unknown,,US,South
grls0SITE9YY,3,2016-12,VA,1.0,February,0,0,0,kennel,Car,,US,South
grls0SITE9YY,3,2016-12,VA,1.0,May,0,0,0,kennel,Car,,US,South
grls0SITE9YY,3,2016-12,VA,1.0,September,0,0,0,kennel,Car,,US,South
grls0SITE9YY,3,2016-12,VA,1.0,December,0,0,0,kennel,Car,,US,South
grls0SITE9YY,3,2016-12,VA,0,,0,0,0,kennel,Unknown,,US,South
grls0SITE9YY,3,2016-12,VA,1.0,February,0,0,0,kennel,Car,,US,South
grls0SITE9YY,3,2016-12,VA,1.0,May,0,0,0,kennel,Car,,US,South
grls0SITE9YY,3,2016-12,VA,1.0,September,0,0,0,kennel,Car,,US,South
grls0SITE9YY,3,2016-12,VA,1.0,December,0,0,0,kennel,Car,,US,South
grls0SITE9YY,4,2017-12,VA,1.0,August,0,0,0,other,Car,,US,South
grls0SITE9YY,4,2017-12,VA,1.0,August,0,0,0,other,Car,,US,South
grls0SITE9YY,4,2017-12,VA,1.0,August,0,0,0,kennel,Car,,US,South
grls0SITE9YY,4,2017-12,VA,1.0,August,0,0,0,kennel,Car,,US,South
grls0SITE9YY,5,2018-12,VA,0,,0,0,0,kennel,Unknown,,US,South
grls0SITE9YY,5,2018-12,VA,1.0,March,0,0,0,kennel,Car,,US,South
grls0SITE9YY,5,2018-12,VA,1.0,August,0,0,0,kennel,Car,,US,South
grls0SITE9YY,5,2018-12,VA,1.0,November,0,0,0,kennel,Car,,US,South
grls0SITE9YY,5,2018-12,MA,0,,0,0,0,kennel,Unknown,,US,Northeast
grls0SITE9YY,5,2018-12,MA,1.0,March,0,0,0,kennel,Car,,US,Northeast
grls0SITE9YY,5,2018-12,MA,1.0,August,0,0,0,kennel,Car,,US,Northeast
grls0SITE9YY,5,2018-12,MA,1.0,November,0,0,0,kennel,Car,,US,Northeast
grls0SITE9YY,5,2018-12,VA,0,,0,0,0,kennel,Unknown,,US,South
grls0SITE9YY,5,2018-12,VA,1.0,March,0,0,0,kennel,Car,,US,South
grls0SITE9YY,5,2018-12,VA,1.0,August,0,0,0,kennel,Car,,US,South
grls0SITE9YY,5,2018-12,VA,1.0,November,0,0,0,kennel,Car,,US,South
grls0SITE9YY,6,2019-12,VA,0,,0,0,0,kennel,Unknown,,US,South
grls0SITE9YY,6,2019-12,VA,2.0,March,0,0,0,kennel,Car,,US,South
grls0T3Z16YY,2,2016-09,IA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Midwest
grls0T3Z16YY,3,2017-11,IA,1.0,March,0,0,0,other,Car,,US,Midwest
grls0T3Z16YY,3,2017-11,IA,1.0,March,0,0,0,other,Car,,US,Midwest
grls0T3Z16YY,3,2017-11,IA,1.0,March,0,0,0,kennel,Car,,US,Midwest
grls0T3Z16YY,3,2017-11,IA,1.0,March,0,0,0,kennel,Car,,US,Midwest
grls0T3Z16YY,6,2020-08,IA,1,January,0,0,0,,Unknown,,,
grls0TA2I2SS,1,2015-08,WA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls0TA2I2SS,2,2016-11,OR,1.0,April,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls0TA2I2SS,2,2016-11,OR,1.0,May,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls0TA2I2SS,2,2016-11,OR,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls0TA2I2SS,2,2016-11,OR,1.0,April,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls0TA2I2SS,2,2016-11,OR,1.0,May,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls0TA2I2SS,2,2016-11,OR,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls0TA2I2SS,2,2016-11,OR,1.0,April,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls0TA2I2SS,2,2016-11,OR,1.0,May,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls0TA2I2SS,2,2016-11,OR,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grls0TA2I2SS,3,2017-11,OR,1.0,July,0,0,0,other,Car,,US,Pacific
grls0TA2I2SS,3,2017-11,OR,1.0,August,0,0,0,other,Car,,US,Pacific
grls0TA2I2SS,3,2017-11,WA,1.0,July,0,0,0,kennel,Car,,US,Pacific
grls0TA2I2SS,3,2017-11,WA,1.0,August,0,0,0,kennel,Car,,US,Pacific
grls0TA2I2SS,4,2018-11,OR,0,,0,0,0,kennel,Unknown,,US,Pacific
grls0TA2I2SS,4,2018-11,OR,1.0,May,0,0,0,kennel,Other Specify,RV,US,Pacific
grls0TA2I2SS,6,2020-10,ID,1,July,0,0,0,other,RV,,,
grls0TAMSHFF,1,2015-03,MA,2.0,June,0,0,0,other (possibly kennel),Unknown,,US,Northeast
grls0TAMSHFF,3,2017-03,NY,1.0,February,0,0,0,other,Other Specify,Car,US,Northeast
grls0TAMSHFF,3,2017-03,NY,1.0,September,0,0,0,other,Other Specify,Car,US,Northeast
grls0TAMSHFF,3,2017-03,NY,1.0,August,0,0,0,other,Other Specify,Car,US,Northeast
grls0TAMSHFF,3,2017-03,NY,1.0,March,0,0,0,other,Other Specify,Car,US,Northeast
grls0TAMSHFF,3,2017-03,NY,0,,0,0,0,other,Unknown,,US,Northeast
grls0TAMSHFF,3,2017-03,MA,1.0,February,0,0,0,other,Other Specify,Car,US,Northeast
grls0TAMSHFF,3,2017-03,MA,1.0,September,0,0,0,other,Other Specify,Car,US,Northeast
grls0TAMSHFF,3,2017-03,MA,1.0,August,0,0,0,other,Other Specify,Car,US,Northeast
grls0TAMSHFF,3,2017-03,MA,1.0,March,0,0,0,other,Other Specify,Car,US,Northeast
grls0TAMSHFF,3,2017-03,MA,0,,0,0,0,other,Unknown,,US,Northeast
grls0TAMSHFF,3,2017-03,ME,1.0,February,0,0,0,other,Other Specify,Car,US,Northeast
grls0TAMSHFF,3,2017-03,ME,1.0,September,0,0,0,other,Other Specify,Car,US,Northeast
grls0TAMSHFF,3,2017-03,ME,1.0,August,0,0,0,other,Other Specify,Car,US,Northeast
grls0TAMSHFF,3,2017-03,ME,1.0,March,0,0,0,other,Other Specify,Car,US,Northeast
grls0TAMSHFF,3,2017-03,ME,0,,0,0,0,other,Unknown,,US,Northeast
grls0TAMSHFF,3,2017-03,NJ,1.0,February,0,0,0,other,Other Specify,Car,US,Northeast
grls0TAMSHFF,3,2017-03,NJ,1.0,September,0,0,0,other,Other Specify,Car,US,Northeast
grls0TAMSHFF,3,2017-03,NJ,1.0,August,0,0,0,other,Other Specify,Car,US,Northeast
grls0TAMSHFF,3,2017-03,NJ,1.0,March,0,0,0,other,Other Specify,Car,US,Northeast
grls0TAMSHFF,3,2017-03,NJ,0,,0,0,0,other,Unknown,,US,Northeast
grls0U11TOTT,4,2019-03,FL,13.0,February,0,0,0,other,Car,,US,South
grls0U11TOTT,4,2019-03,FL,0,,0,0,0,other,Unknown,,US,South
grls0VMC6E66,2,2015-07,MD,2.0,November,0,0,0,other (possibly kennel),Unknown,,US,South
grls0VMC6E66,3,2016-08,MD,0,,1,10.0,3.0,work,Unknown,,US,South
grls0VMC6E66,3,2016-08,MD,0,,1,10.0,3.0,work,Unknown,,US,South
grls0VMC6E66,4,2017-07,MD,3.0,June,1,8.0,3.0,other,Car,,US,South
grls0VMC6E66,4,2017-07,MD,0,,1,8.0,3.0,other,Unknown,,US,South
grls0VMC6E66,4,2017-07,MD,3.0,June,1,8.0,3.0,work,Car,,US,South
grls0VMC6E66,4,2017-07,MD,0,,1,8.0,3.0,work,Unknown,,US,South
grls0VMC6E66,5,2018-08,MD,0,,1,8.0,3.0,work,Unknown,,US,South
grls0VMC6E66,5,2018-08,MD,0,,1,8.0,3.0,work,Unknown,,US,South
grls0VWS5ZPP,2,2016-05,VA,26.0,January,0,0,0,other (possibly kennel),Unknown,,US,South
grls0WMXEHYY,1,2013-11,CO,2.0,July,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grls0WMXEHYY,3,2016-01,NY,0,,0,0,0,kennel,Unknown,,US,Northeast
grls0WMXEHYY,3,2016-01,NY,1.0,January,0,0,0,kennel,Other Specify,Walking,US,Northeast
grls0WMXEHYY,3,2016-01,NY,1.0,March,0,0,0,kennel,Other Specify,Walking,US,Northeast
grls0WMXEHYY,3,2016-01,NY,2.0,June,0,0,0,kennel,Car,,US,Northeast
grls0WMXEHYY,3,2016-01,NY,1.0,July,0,0,0,kennel,Car,,US,Northeast
grls0WMXEHYY,3,2016-01,NY,1.0,August,0,0,0,kennel,Car,,US,Northeast
grls0WMXEHYY,3,2016-01,NY,1.0,December,0,0,0,kennel,Other Specify,Walking,US,Northeast
grls0WMXEHYY,3,2016-01,NY,0,,0,0,0,kennel,Unknown,,US,Northeast
grls0WMXEHYY,3,2016-01,NY,1.0,January,0,0,0,kennel,Other Specify,Walking,US,Northeast
grls0WMXEHYY,3,2016-01,NY,1.0,March,0,0,0,kennel,Other Specify,Walking,US,Northeast
grls0WMXEHYY,3,2016-01,NY,2.0,June,0,0,0,kennel,Car,,US,Northeast
grls0WMXEHYY,3,2016-01,NY,1.0,July,0,0,0,kennel,Car,,US,Northeast
grls0WMXEHYY,3,2016-01,NY,1.0,August,0,0,0,kennel,Car,,US,Northeast
grls0WMXEHYY,3,2016-01,NY,1.0,December,0,0,0,kennel,Other Specify,Walking,US,Northeast
grls0WMXEHYY,3,2016-01,CO,0,,0,0,0,kennel,Unknown,,US,Mountain
grls0WMXEHYY,3,2016-01,CO,1.0,January,0,0,0,kennel,Other Specify,Walking,US,Mountain
grls0WMXEHYY,3,2016-01,CO,1.0,March,0,0,0,kennel,Other Specify,Walking,US,Mountain
grls0WMXEHYY,3,2016-01,CO,2.0,June,0,0,0,kennel,Car,,US,Mountain
grls0WMXEHYY,3,2016-01,CO,1.0,July,0,0,0,kennel,Car,,US,Mountain
grls0WMXEHYY,3,2016-01,CO,1.0,August,0,0,0,kennel,Car,,US,Mountain
grls0WMXEHYY,3,2016-01,CO,1.0,December,0,0,0,kennel,Other Specify,Walking,US,Mountain
grls0WMXEHYY,3,2016-01,CO,0,,0,0,0,kennel,Unknown,,US,Mountain
grls0WMXEHYY,3,2016-01,CO,1.0,January,0,0,0,kennel,Other Specify,Walking,US,Mountain
grls0WMXEHYY,3,2016-01,CO,1.0,March,0,0,0,kennel,Other Specify,Walking,US,Mountain
grls0WMXEHYY,3,2016-01,CO,2.0,June,0,0,0,kennel,Car,,US,Mountain
grls0WMXEHYY,3,2016-01,CO,1.0,July,0,0,0,kennel,Car,,US,Mountain
grls0WMXEHYY,3,2016-01,CO,1.0,August,0,0,0,kennel,Car,,US,Mountain
grls0WMXEHYY,3,2016-01,CO,1.0,December,0,0,0,kennel,Other Specify,Walking,US,Mountain
grls0WMXEHYY,3,2016-01,CO,0,,0,0,0,kennel,Unknown,,US,Mountain
grls0WMXEHYY,3,2016-01,CO,1.0,January,0,0,0,kennel,Other Specify,Walking,US,Mountain
grls0WMXEHYY,3,2016-01,CO,1.0,March,0,0,0,kennel,Other Specify,Walking,US,Mountain
grls0WMXEHYY,3,2016-01,CO,2.0,June,0,0,0,kennel,Car,,US,Mountain
grls0WMXEHYY,3,2016-01,CO,1.0,July,0,0,0,kennel,Car,,US,Mountain
grls0WMXEHYY,3,2016-01,CO,1.0,August,0,0,0,kennel,Car,,US,Mountain
grls0WMXEHYY,3,2016-01,CO,1.0,December,0,0,0,kennel,Other Specify,Walking,US,Mountain
grls0WMXEHYY,3,2016-01,NY,0,,0,0,0,kennel,Unknown,,US,Northeast
grls0WMXEHYY,3,2016-01,NY,1.0,January,0,0,0,kennel,Other Specify,Walking,US,Northeast
grls0WMXEHYY,3,2016-01,NY,1.0,March,0,0,0,kennel,Other Specify,Walking,US,Northeast
grls0WMXEHYY,3,2016-01,NY,2.0,June,0,0,0,kennel,Car,,US,Northeast
grls0WMXEHYY,3,2016-01,NY,1.0,July,0,0,0,kennel,Car,,US,Northeast
grls0WMXEHYY,3,2016-01,NY,1.0,August,0,0,0,kennel,Car,,US,Northeast
grls0WMXEHYY,3,2016-01,NY,1.0,December,0,0,0,kennel,Other Specify,Walking,US,Northeast
grls0WMXEHYY,4,2017-01,CO,0,,0,0,0,kennel,Unknown,,US,Mountain
grls0WMXEHYY,4,2017-01,CO,2.0,June,0,0,0,kennel,Car,,US,Mountain
grls0WMXEHYY,5,2018-01,CO,0,,0,0,0,kennel,Unknown,,US,Mountain
grls0WMXEHYY,5,2018-01,CO,1.0,June,0,0,0,kennel,Car,,US,Mountain
grls0WMXEHYY,6,2019-02,CO,0,,0,0,0,kennel,Unknown,,US,Mountain
grls0WMXEHYY,6,2019-02,CO,1.0,May,0,0,0,kennel,Car,,US,Mountain
grls0WMXEHYY,7,2020-01,NY,0,,0,0,0,kennel,Unknown,,US,Northeast
grls0WMXEHYY,7,2020-01,NY,1.0,January,0,0,0,kennel,Other Specify,Walking,US,Northeast
grls0WMXEHYY,7,2020-01,NY,1.0,March,0,0,0,kennel,Other Specify,Walking,US,Northeast
grls0WMXEHYY,7,2020-01,NY,1.0,May,0,0,0,kennel,Other Specify,Walking,US,Northeast
grls0WMXEHYY,7,2020-01,NY,2.0,May,0,0,0,kennel,Car,,US,Northeast
grls0WMXEHYY,7,2020-01,NY,2.0,August,0,0,0,kennel,Car,,US,Northeast
grls0WMXEHYY,7,2020-01,NY,1.0,September,0,0,0,kennel,Car,,US,Northeast
grls0WMXEHYY,7,2020-01,NY,2.0,October,0,0,0,kennel,Car,,US,Northeast
grls0WMXEHYY,7,2020-01,NY,1.0,November,0,0,0,kennel,Car,,US,Northeast
grls0WMXEHYY,7,2020-01,NY,0,,0,0,0,kennel,Unknown,,US,Northeast
grls0WMXEHYY,7,2020-01,NY,1.0,January,0,0,0,kennel,Other Specify,Walking,US,Northeast
grls0WMXEHYY,7,2020-01,NY,1.0,March,0,0,0,kennel,Other Specify,Walking,US,Northeast
grls0WMXEHYY,7,2020-01,NY,1.0,May,0,0,0,kennel,Other Specify,Walking,US,Northeast
grls0WMXEHYY,7,2020-01,NY,2.0,May,0,0,0,kennel,Car,,US,Northeast
grls0WMXEHYY,7,2020-01,NY,2.0,August,0,0,0,kennel,Car,,US,Northeast
grls0WMXEHYY,7,2020-01,NY,1.0,September,0,0,0,kennel,Car,,US,Northeast
grls0WMXEHYY,7,2020-01,NY,2.0,October,0,0,0,kennel,Car,,US,Northeast
grls0WMXEHYY,7,2020-01,NY,1.0,November,0,0,0,kennel,Car,,US,Northeast
grls0WMXEHYY,7,2020-01,NY,0,,0,0,0,kennel,Unknown,,US,Northeast
grls0WMXEHYY,7,2020-01,NY,1.0,January,0,0,0,kennel,Other Specify,Walking,US,Northeast
grls0WMXEHYY,7,2020-01,NY,1.0,March,0,0,0,kennel,Other Specify,Walking,US,Northeast
grls0WMXEHYY,7,2020-01,NY,1.0,May,0,0,0,kennel,Other Specify,Walking,US,Northeast
grls0WMXEHYY,7,2020-01,NY,2.0,May,0,0,0,kennel,Car,,US,Northeast
grls0WMXEHYY,7,2020-01,NY,2.0,August,0,0,0,kennel,Car,,US,Northeast
grls0WMXEHYY,7,2020-01,NY,1.0,September,0,0,0,kennel,Car,,US,Northeast
grls0WMXEHYY,7,2020-01,NY,2.0,October,0,0,0,kennel,Car,,US,Northeast
grls0WMXEHYY,7,2020-01,NY,1.0,November,0,0,0,kennel,Car,,US,Northeast
grls0WMXEHYY,7,2020-01,CO,0,,0,0,0,kennel,Unknown,,US,Mountain
grls0WMXEHYY,7,2020-01,CO,1.0,January,0,0,0,kennel,Other Specify,Walking,US,Mountain
grls0WMXEHYY,7,2020-01,CO,1.0,March,0,0,0,kennel,Other Specify,Walking,US,Mountain
grls0WMXEHYY,7,2020-01,CO,1.0,May,0,0,0,kennel,Other Specify,Walking,US,Mountain
grls0WMXEHYY,7,2020-01,CO,2.0,May,0,0,0,kennel,Car,,US,Mountain
grls0WMXEHYY,7,2020-01,CO,2.0,August,0,0,0,kennel,Car,,US,Mountain
grls0WMXEHYY,7,2020-01,CO,1.0,September,0,0,0,kennel,Car,,US,Mountain
grls0WMXEHYY,7,2020-01,CO,2.0,October,0,0,0,kennel,Car,,US,Mountain
grls0WMXEHYY,7,2020-01,CO,1.0,November,0,0,0,kennel,Car,,US,Mountain
grls0WMXEHYY,7,2020-01,CO,0,,0,0,0,kennel,Unknown,,US,Mountain
grls0WMXEHYY,7,2020-01,CO,1.0,January,0,0,0,kennel,Other Specify,Walking,US,Mountain
grls0WMXEHYY,7,2020-01,CO,1.0,March,0,0,0,kennel,Other Specify,Walking,US,Mountain
grls0WMXEHYY,7,2020-01,CO,1.0,May,0,0,0,kennel,Other Specify,Walking,US,Mountain
grls0WMXEHYY,7,2020-01,CO,2.0,May,0,0,0,kennel,Car,,US,Mountain
grls0WMXEHYY,7,2020-01,CO,2.0,August,0,0,0,kennel,Car,,US,Mountain
grls0WMXEHYY,7,2020-01,CO,1.0,September,0,0,0,kennel,Car,,US,Mountain
grls0WMXEHYY,7,2020-01,CO,2.0,October,0,0,0,kennel,Car,,US,Mountain
grls0WMXEHYY,7,2020-01,CO,1.0,November,0,0,0,kennel,Car,,US,Mountain
grls0WMXEHYY,7,2020-01,CO,0,,0,0,0,kennel,Unknown,,US,Mountain
grls0WMXEHYY,7,2020-01,CO,1.0,January,0,0,0,kennel,Other Specify,Walking,US,Mountain
grls0WMXEHYY,7,2020-01,CO,1.0,March,0,0,0,kennel,Other Specify,Walking,US,Mountain
grls0WMXEHYY,7,2020-01,CO,1.0,May,0,0,0,kennel,Other Specify,Walking,US,Mountain
grls0WMXEHYY,7,2020-01,CO,2.0,May,0,0,0,kennel,Car,,US,Mountain
grls0WMXEHYY,7,2020-01,CO,2.0,August,0,0,0,kennel,Car,,US,Mountain
grls0WMXEHYY,7,2020-01,CO,1.0,September,0,0,0,kennel,Car,,US,Mountain
grls0WMXEHYY,7,2020-01,CO,2.0,October,0,0,0,kennel,Car,,US,Mountain
grls0WMXEHYY,7,2020-01,CO,1.0,November,0,0,0,kennel,Car,,US,Mountain
grls0WMXEHYY,7,2020-01,CO,0,,0,0,0,kennel,Unknown,,US,Mountain
